continual_event,video_num,filename,event_labels_1,event_labels_2,event_labels_3,event_labels_4,event_labels_5,event_labels_6
0,3,"7Y_jJnov7M4_100_110,P73fI-10vkI_530_540,Etz9-C9oVyQ_10_20",Helicopter,"Acoustic_guitar,Speech",Blender,,,
0,3,"Flk4WxLho2U_80_90,JeDG4ZR0RJE_30_40,CH4_LVdfV8Q_30_40",Chainsaw,"Violin_fiddle,Speech","Blender,Speech",,,
0,3,"3rrVGg3VnKQ_20_30,H5MRGb0ndog_30_40,EKcr7G9u4pc_400_410",Cheering,"Speech,Fire_alarm","Acoustic_guitar,Speech",,,
0,3,"3FT0hlYrzfM_30_40,FDMdVveepRw_80_90,BvI_q7m2GNQ_30_40","Cello,Violin_fiddle","Speech,Dog","Cello,Violin_fiddle",,,
0,3,"5Mgvv-u1_Lg_0_10,AVnmcDAtfPc_40_50,0CBPb0RAQp8_30_40","Basketball_bounce,Speech",Singing,"Speech,Car",,,
0,3,"KbLrOjfu-4E_0_10,CIngUbgyHBc_30_40,0xciMnHCZL0_30_40","Singing,Banjo",Helicopter,Frying_(food),,,
0,3,"MQtlvVvznDk_130_140,EP-K9Os-OiU_50_60,MrqPkWLCSRs_50_60","Acoustic_guitar,Accordion","Speech,Vacuum_cleaner","Acoustic_guitar,Speech",,,
0,3,"8ceXmEQDKec_10_20,9ZlukfR46Ho_30_40,9bQCpBxb8og_30_40",Vacuum_cleaner,Accordion,"Singing,Speech,Dog",,,
0,3,"4JhdOto9NMQ_120_130,1rXbCalzy_w_30_40,IeS5qVMohVM_30_40","Speech,Vacuum_cleaner",Helicopter,Baby_cry_infant_cry,,,
0,3,"Kvl2rs4JTj4_130_140,JuOlMp_mohs_7_17,9ovay9LcNPY_100_110",Accordion,Blender,Helicopter,,,
0,3,"ApiyEYWNuBc_0_10,F-GQ9Wbr3ZE_30_40,G7AWneQ124I_30_40","Singing,Speech",Clapping,"Cello,Violin_fiddle",,,
0,3,"KylyALO_TSk_420_430,NputTRniJ-8_210_220,AM8iZYgTju0_120_130","Blender,Speech",Clapping,Singing,,,
0,3,"Barno-i6EMI_100_110,49KmwQ_F94I_20_30,1ABY_h55vF8_250_260","Lawn_mower,Speech",Singing,Vacuum_cleaner,,,
0,3,"-4yen54T63k_10_20,OPg3YbCs72g_210_220,Mk4VtOz3kOA_220_230",Car,"Speech,Vacuum_cleaner","Singing,Accordion",,,
0,3,"C0AY0FEhOxU_30_40,6IQLJO3LhoU_13_23,BzqLlEhfpdo_10_20","Cat,Speech",Baby_cry_infant_cry,Vacuum_cleaner,,,
0,3,"Cii3vTts7jI_0_10,AdD1Bu0RBew_26_36,I53p-EyWlwA_30_40",Singing,"Speech,Frying_(food)","Speech,Dog",,,
0,3,"LA_UgRxWsnw_200_210,0njN0bpoMik_1_11,Fb1_r41QUW4_250_260","Speech,Frying_(food)","Speech,Car",Vacuum_cleaner,,,
0,3,"IKa_oYx1fsM_60_70,8ISAxkMegiw_60_70,BfkDWjzSWyk_70_80","Helicopter,Speech","Singing,Violin_fiddle","Speech,Dog",,,
0,3,"1RkEE3UIuRo_30_40,DiFdydZOK1Y_30_40,D8ntaTipaLU_30_40","Speech,Frying_(food)","Violin_fiddle,Speech","Violin_fiddle,Speech",,,
0,3,"0T_pXFbnivA_30_40,CZDqgSH1a7g_120_130,Fvq1pdaqVz8_150_160",Helicopter,"Basketball_bounce,Speech","Speech,Dog",,,
0,3,"HdNTeW1-6IQ_10_20,2liNcoOKK8o_30_40,IumkoOmMpTU_30_40","Cat,Speech",Violin_fiddle,"Acoustic_guitar,Speech",,,
0,3,"1-3HoU8dqMQ_30_40,EdCvm24OIOw_170_180,2Tg8LHzMOgs_150_160",Car,Singing,"Basketball_bounce,Speech",,,
0,3,"Nh2X5zVdutc_30_40,2vykPpcnPDw_15_25,0f9XOtWdCeA_30_40","Acoustic_guitar,Violin_fiddle","Speech,Car",Car,,,
0,3,"Bk4tsaGrsQ4_30_40,NqcFqdiC0cQ_30_40,Lsp9WWuPEfw_50_60","Speech,Baby_cry_infant_cry",Accordion,"Chainsaw,Speech",,,
0,3,"A_Ed02Fc8uI_520_530,L6BG6gi0tIU_50_60,4Gup7bo9jbY_70_80","Speech,Frying_(food)","Singing,Speech","Cello,Violin_fiddle",,,
0,3,"Nq6WgJuCO5E_60_70,OaNdt461UgY_30_40,HujVRxj3Cbc_40_50","Singing,Acoustic_guitar","Speech,Dog",Fire_alarm,,,
0,3,"KWspfgtFE1M_50_60,Kn7iW0Pj9PA_40_50,Klzqhjc2klY_30_40","Cello,Violin_fiddle",Chainsaw,"Violin_fiddle,Speech",,,
0,3,"1P1GFPhEj8A_30_40,EagInoXCvIo_70_80,50c1NQ33yYw_0_10",Singing,"Singing,Speech",Vacuum_cleaner,,,
0,3,"3BK6ciL83no_30_40,3ZrCn3Pujmo_0_10,LD5mxqh3hsE_90_100","Speech,Car",Fire_alarm,"Singing,Speech",,,
0,3,"4lFV27f4eaI_520_530,N3i21beJgVM_260_270,4wjh2hf2zRk_500_510","Singing,Cheering","Cello,Violin_fiddle",Motorcycle,,,
0,3,"LvjBP-oSBlY_10_20,BxrVslpSd3k_30_40,2moq-eVnl0Y_0_10","Motorcycle,Speech","Basketball_bounce,Speech",Acoustic_guitar,,,
0,3,"LfMmFBX_-VY_0_10,H2I_pKNxiGM_170_180,Hej-FjNLcx8_0_10","Speech,Dog","Cello,Violin_fiddle",Accordion,,,
0,3,"LQ048AHfeb8_230_240,6TrNWcJcFfc_150_160,BysKrTOyahk_250_260","Speech,Frying_(food)",Violin_fiddle,"Cheering,Speech",,,
0,3,"74CdH7qHL9Q_30_40,NN16xoDnGpo_40_50,DoU4o2Ntazc_40_50","Cello,Violin_fiddle",Baby_laughter,"Singing,Speech",,,
0,3,"KBkwfSZGgkI_30_40,FdXLRa16b98_30_40,HNOT3qRa14o_30_40","Speech,Dog",Lawn_mower,"Acoustic_guitar,Speech",,,
0,3,"57UBmQWiIAQ_50_60,-6ylSbBDnBo_30_40,ALNERD02GSA_120_130",Accordion,Cheering,Vacuum_cleaner,,,
0,3,"OZNeAneWk7k_30_40,GIK52ouOyAo_50_60,E3IoXxXzqCY_210_220","Violin_fiddle,Speech","Singing,Speech","Singing,Speech",,,
0,3,"G7obGSifQ5E_30_40,B1HeMNvEdeo_30_40,Or-vfyi9asQ_30_40",Violin_fiddle,Frying_(food),"Speech,Baby_cry_infant_cry",,,
0,3,"4ROw9lAxIac_16_26,LEE9IHyvfKM_30_40,PBHeos9TGsU_10_20",Frying_(food),Violin_fiddle,Chicken_rooster,,,
0,3,"16HXJTYFvc8_30_40,4Atbvyzcyms_30_40,7GXl4qW3Xuc_30_40",Violin_fiddle,"Cello,Acoustic_guitar",Chicken_rooster,,,
0,3,"EzEYj8BO55s_160_170,Jb2Lw-0gFtA_30_40,CozvDrHXYL4_170_180",Helicopter,Violin_fiddle,"Basketball_bounce,Speech",,,
0,3,"P8Zc83PXp8c_30_40,-0RqnaXZu_E_30_40,GTKJ7OSa6iE_30_40",Violin_fiddle,"Speech,Car","Acoustic_guitar,Violin_fiddle",,,
0,3,"DMbpPIoPzIk_27_37,GUJT8hYL19Y_0_10,IqgoovWqPjU_30_40","Violin_fiddle,Speech","Basketball_bounce,Speech","Acoustic_guitar,Speech",,,
0,3,"AwKj2vSQVAM_30_40,1BKWgxolLpE_30_40,G2ZxMFzGtws_130_140","Violin_fiddle,Speech",Cheering,"Speech,Vacuum_cleaner",,,
0,3,"I7PZ7N6tVyU_30_40,2Cv0_9ezILU_30_40,J32c2_zk2Kg_80_90","Cello,Violin_fiddle",Vacuum_cleaner,Blender,,,
0,3,"GM0sFoG5V4g_260_270,LHburs-HfvM_140_150,BPSRVgxZwbk_238_248",Singing,"Basketball_bounce,Speech",Blender,,,
0,3,"OYsAQ5S3myw_480_490,Ez0JAavYzcM_0_10,4juYpt8FY3E_70_80","Acoustic_guitar,Speech","Speech,Clapping",Baby_laughter,,,
0,3,"E9wD6zi-hc4_150_160,FzlS9OL89o4_10_20,OPjfXPzXKXs_29_39","Singing,Violin_fiddle",Accordion,Baby_cry_infant_cry,,,
0,3,"P7p7EHzyAG4_80_90,37pB2I0F-8I_10_20,I-gm23eL6DM_25_35","Lawn_mower,Speech","Telephone_bell_ringing,Speech","Speech,Baby_cry_infant_cry",,,
0,3,"AAlbkoMMPp4_40_50,IFxSX5b7pS8_10_20,NONQaGdhCZQ_10_20","Speech,Dog",Acoustic_guitar,"Acoustic_guitar,Speech",,,
0,3,"GGNjHdk4UP8_250_260,KM5f6fUSHiY_40_50,BYqNuaGjUIo_30_40","Acoustic_guitar,Speech",Vacuum_cleaner,"Speech,Frying_(food)",,,
0,3,"6vmWaU973AE_40_50,MI3JhMqUTOI_30_40,1FvtgD7hQVE_0_10",Accordion,Chicken_rooster,Basketball_bounce,,,
0,3,"DLVI3ABHSGI_20_30,H-VQqmGDxGs_30_40,9jlaGuOgvlA_140_150",Basketball_bounce,"Speech,Baby_cry_infant_cry",Singing,,,
0,3,"8Q8EUQwnJQk_30_40,1DUIzBDv17s_0_10,NJQWQtNgeG4_140_150",Accordion,Motorcycle,Blender,,,
0,3,"M2tyEfA9zME_0_10,92EeHB3SD78_10_20,BxTkyYPScLw_30_40","Motorcycle,Speech","Basketball_bounce,Speech",Chicken_rooster,,,
0,3,"CFr06vfRDDQ_0_10,7BRLCmWqpUo_40_50,EXVBzCtvqjE_310_320","Motorcycle,Speech",Accordion,"Banjo,Violin_fiddle",,,
0,3,"FGjcHvqXuT0_60_70,24ywlO1l1mE_20_30,8U3EBqaccAI_30_40","Lawn_mower,Speech",Chainsaw,"Banjo,Violin_fiddle",,,
0,3,"MdzU-7xmViQ_50_60,0dGtbEr1sPk_20_30,2Tg8LHzMOgs_150_160","Cat,Speech","Cello,Violin_fiddle","Basketball_bounce,Speech",,,
0,3,"C7BgOpVjUUQ_30_40,FoF8tK01JiE_170_180,DTmQpWIM2Vc_160_170","Acoustic_guitar,Speech","Singing,Acoustic_guitar","Singing,Speech",,,
0,3,"G0x7FA6QAA8_30_40,IWeT7f8YPPU_18_28,DoGRxiKG9xo_28_38","Speech,Baby_cry_infant_cry","Speech,Baby_cry_infant_cry","Speech,Dog",,,
0,3,"1vhfvFJzvyY_0_10,F5ljDjkWkhQ_30_40,MhZ9-7-Hu_A_20_30","Cheering,Speech",Singing,"Speech,Dog",,,
0,3,"F6wOFs7QFuI_10_20,D9eEgB0rS_I_10_20,E_lO4MUXNIY_0_10","Singing,Speech",Singing,"Speech,Clapping",,,
0,3,"AM8iZYgTju0_120_130,OpkzNvvDRwg_260_270,4wv_eVGuid8_0_10",Singing,Frying_(food),Basketball_bounce,,,
0,3,"D5ZZY-k1vfc_0_10,HrbqaPJqkE8_30_40,5kUXjphzr7U_30_40","Speech,Dog",Motorcycle,Chainsaw,,,
0,3,"NeXK6-kYUzA_0_10,HZSId6HeoAk_30_40,Ian4jpPHi3o_320_330",Acoustic_guitar,"Acoustic_guitar,Speech",Blender,,,
0,3,"Hyl1Gi8tA6E_12_22,KRro49KXrao_0_10,Dt53UZgyznE_9_19","Speech,Baby_cry_infant_cry","Motorcycle,Speech","Speech,Baby_cry_infant_cry",,,
0,3,"CSauTkrlmic_30_40,8-ZLMffhptY_280_290,E1LGYjzNfv4_60_70",Accordion,"Speech,Frying_(food)","Cello,Violin_fiddle",,,
0,3,"H6g3q3z4XSc_90_100,-0I89-H0AFo_26_36,IM-UKZJ20RY_160_170","Telephone_bell_ringing,Speech","Speech,Car","Speech,Dog",,,
0,3,"1YnIt3IVr-8_270_280,LDy7KRjzglg_140_150,CobeC6B67wA_30_40",Helicopter,"Cello,Violin_fiddle",Chainsaw,,,
0,3,"GQPATBYxZRg_190_200,EVkMRqDXdaM_30_40,CANfv4K7vfY_30_40","Blender,Speech",Accordion,"Violin_fiddle,Speech",,,
0,3,"2_vu1ZJ1xV0_140_150,IyX2V7BfnH0_30_40,0BMHepxexD0_30_40",Accordion,"Speech,Dog","Speech,Car",,,
0,3,"LsGbWdoDipk_30_40,5VRQeBUWq6Y_50_60,DZOz_TcORUM_440_450","Speech,Dog",Blender,"Speech,Dog",,,
0,3,"9YyBtV_A8YA_290_300,IjF9ZJQG8SM_10_20,LoiLbxoK2Ow_0_10","Speech,Fire_alarm","Singing,Acoustic_guitar","Violin_fiddle,Speech",,,
0,3,"B99iSRdneVE_40_50,BxrVslpSd3k_30_40,Lthc0Y9dhzE_0_10","Chicken_rooster,Speech","Basketball_bounce,Speech",Accordion,,,
0,3,"HIvawIyRGfw_340_350,CQZ1SnM07bo_27_37,AsNDxmO5ebE_26_36","Singing,Cheering",Motorcycle,Vacuum_cleaner,,,
0,3,"Hf75QQI3gyM_0_10,DLdLXB8NpM4_0_10,8FDXK91vjXI_360_370","Speech,Dog","Speech,Dog",Vacuum_cleaner,,,
0,3,"KMfVPYC5ODs_20_30,9dQDxCxXTeI_0_10,2sSAvURngJY_60_70","Basketball_bounce,Speech","Cheering,Speech",Lawn_mower,,,
0,3,"NaGqnkzsuJM_20_30,6r7xzkWlxKg_570_580,CLLGryjHW24_30_40",Basketball_bounce,"Basketball_bounce,Speech",Vacuum_cleaner,,,
0,3,"3qUbjqwGIx8_50_60,H5rDm52Sn4o_90_100,E1xevDcdzZY_30_40",Baby_cry_infant_cry,Banjo,"Speech,Baby_cry_infant_cry",,,
0,3,"Jv8jnNOBr68_30_40,0PvDZ5t_Ajk_20_30,2zK6XkDunc4_130_140",Lawn_mower,Frying_(food),Helicopter,,,
0,3,"ESftUWtwsvI_200_210,1FvtgD7hQVE_0_10,49C15x4FItg_200_210",Singing,Basketball_bounce,"Speech,Vacuum_cleaner",,,
0,3,"MdFwDIhEz7I_30_40,EmvqTIMsWIQ_200_210,Jxp5TYFGykM_0_10",Vacuum_cleaner,Helicopter,"Speech,Baby_laughter",,,
0,3,"10lxnCezdaI_30_40,HVAJbY2o2yU_90_100,30lcuDKGe2I_20_30","Speech,Car",Frying_(food),Acoustic_guitar,,,
0,3,"NONQaGdhCZQ_10_20,4dXcz9B3sV8_10_20,JnpAkLaTp0k_30_40","Acoustic_guitar,Speech",Fire_alarm,"Cat,Speech",,,
0,3,"MjaFbS4YHAo_100_110,2gJAPUUu7zE_30_40,DnLgN7eWyUw_30_40","Speech,Dog",Cat,Fire_alarm,,,
0,3,"AigOb16Rxg0_30_40,DLdLXB8NpM4_0_10,JZJYzKricdU_10_20","Violin_fiddle,Speech","Speech,Dog","Speech,Dog",,,
0,3,"KwvywxTDKkE_450_460,30qmCMRspXI_30_40,ODh0NFuN4zQ_430_440","Chicken_rooster,Speech","Speech,Car","Acoustic_guitar,Speech",,,
0,3,"6g6k1SHWM00_30_40,DZub_hWKDek_0_10,BMiWTybWmiQ_30_40","Acoustic_guitar,Violin_fiddle","Speech,Dog",Blender,,,
0,3,"LXKAqc7Kgn4_240_250,Mhl1KBik5EI_30_40,EptushomUOc_20_30","Chicken_rooster,Speech",Chainsaw,Fire_alarm,,,
0,3,"6n_Mb2OO3vY_120_130,0JOob7gSvns_140_150,ACgjP5Er6tg_130_140","Banjo,Violin_fiddle",Accordion,"Speech,Dog",,,
0,3,"CnUq6hFzvCQ_100_110,C_r6VVMXoY0_60_70,NJ9NYYJF6Gc_30_40",Singing,Singing,"Speech,Baby_cry_infant_cry",,,
0,3,"AuaOKTqBvj8_310_320,3hloI97sOEk_580_590,MfhZ9nX6v14_20_30",Helicopter,"Basketball_bounce,Speech","Dog,Baby_laughter",,,
0,3,"2W33LCOqwe4_340_350,IlVuPQ11gzM_120_130,MZ6lG0KdghM_80_90",Chicken_rooster,Vacuum_cleaner,"Lawn_mower,Speech",,,
0,3,"GnIM-RIG0Ok_500_510,7gWVh1NUhRs_310_320,9l4D_iylPrE_19_29","Blender,Speech","Chainsaw,Speech","Violin_fiddle,Speech",,,
0,3,"LMf_AWe5el0_270_280,Ifjt2XTiafc_250_260,9nz5P7qOP4s_200_210","Cello,Violin_fiddle","Motorcycle,Speech","Basketball_bounce,Speech",,,
0,3,"4_OYfkP4ELI_80_90,5K3CYm2u2zA_220_230,LS1BpvHTIeg_7_17",Helicopter,Frying_(food),Baby_cry_infant_cry,,,
0,3,"Fb1_r41QUW4_250_260,IeDfxr1ZQOA_220_230,OdWG_CpDof8_30_40",Vacuum_cleaner,"Acoustic_guitar,Speech",Helicopter,,,
0,3,"3Oe92RHfMac_30_40,BN-2Om5bA2E_90_100,GpeXVddUn-w_30_40",Cat,Lawn_mower,"Cat,Speech",,,
0,3,"DHK3IGuuKw4_30_40,AoaGrdoczBU_16_26,3Bmikkeaz9k_80_90","Cello,Violin_fiddle","Violin_fiddle,Speech","Speech,Car",,,
0,3,"DsC5Cm3gmDU_70_80,FXk4DfIYy8I_290_300,DreJerSU9vo_10_20","Singing,Speech",Basketball_bounce,"Cello,Violin_fiddle",,,
0,3,"Eifjuvn307w_10_20,KNQFi3nHzHI_180_190,A3W8hBjYiyM_100_110","Motorcycle,Speech",Fire_alarm,Singing,,,
0,3,"AUFEMv7Fx8Y_30_40,NLVOW9SUqqA_80_90,KNtS88LIZzs_0_10",Violin_fiddle,Blender,"Speech,Dog",,,
0,3,"K4_pxCBMFmM_0_10,EcQsvgrbcRo_40_50,FtwGVpmUIYI_30_40","Cat,Speech",Singing,"Violin_fiddle,Speech",,,
0,3,"ARjnVw3VDp4_300_310,O3-aBl11POg_130_140,KfLw28N7Mpk_0_10","Cello,Violin_fiddle","Speech,Frying_(food)",Helicopter,,,
0,3,"AsBM6Ch9GU4_0_10,BrvUYvbxSSE_120_130,8UhBEnxGl-M_50_60","Speech,Dog","Acoustic_guitar,Speech",Vacuum_cleaner,,,
0,3,"D0tpCkpV8KU_50_60,LsGbWdoDipk_30_40,DTZCdlNB2lw_240_250","Singing,Speech","Speech,Dog","Cello,Violin_fiddle",,,
0,3,"D4g4hDty-0Y_150_160,MCA3wDXShgU_0_10,0TtczPtxGwM_30_40",Chainsaw,Fire_alarm,"Speech,Car",,,
0,3,"5_6B7ideqbk_18_28,AxVHwYTQsaw_30_40,C-uP1XY52Nc_120_130",Chicken_rooster,"Speech,Baby_cry_infant_cry","Lawn_mower,Motorcycle",,,
0,3,"95kAJIq-x4Q_50_60,2HMVCZKUErQ_0_10,CYTrvReZmnc_30_40",Blender,Helicopter,"Speech,Baby_cry_infant_cry",,,
0,3,"18NpKwKl6Rk_30_40,4gpeEUlW2dg_180_190,2R8A6mswSBk_40_50",Chainsaw,"Cheering,Speech",Cheering,,,
0,3,"9jOqP97AR0Q_120_130,FcyzPrdfFAU_80_90,LPwHiLtvSf0_30_40",Singing,"Speech,Fire_alarm",Violin_fiddle,,,
0,3,"-8kh4JEvkzw_0_10,Czw0sR4b7ew_230_240,Eg8L23G6xrg_0_10",Vacuum_cleaner,"Singing,Speech","Speech,Baby_laughter",,,
0,3,"2LuMSNO8OAs_120_130,9FGQGX9bcW8_420_430,0ZCZ6bq7ePA_80_90","Singing,Acoustic_guitar","Cheering,Speech",Car,,,
0,3,"14IDqNlDfsM_30_40,4eVTl3KCjVA_70_80,FSQ2vBJ0hmw_15_25",Car,"Cello,Violin_fiddle",Baby_cry_infant_cry,,,
0,3,"K5mw_5Rkxig_18_28,3qcpZuhsDog_0_10,D5TR76rppSE_1_11","Acoustic_guitar,Violin_fiddle",Vacuum_cleaner,"Motorcycle,Speech",,,
0,3,"FHYgU1-ayM0_30_40,DqDPoW9Wv9g_70_80,Fc9v0QubqQ0_80_90",Vacuum_cleaner,"Speech,Baby_cry_infant_cry","Helicopter,Speech",,,
0,3,"G2TmsAZcJGU_30_40,HpY7UlOpaZQ_580_590,2Tg8LHzMOgs_150_160","Acoustic_guitar,Violin_fiddle","Basketball_bounce,Speech","Basketball_bounce,Speech",,,
0,3,"OY9lW1HHMrE_200_210,6a8Hnuk-TiI_30_40,DKCqqi68xEc_240_250","Cello,Violin_fiddle","Cheering,Speech,Clapping","Speech,Dog",,,
0,3,"LEUyx71lzT4_30_40,1X7zkuZA-a4_25_35,6HIZu2dZPZU_70_80","Violin_fiddle,Speech","Cheering,Clapping",Lawn_mower,,,
0,3,"0lm6td19gNo_0_10,Dy2Asm1aE1A_20_30,OWL5dpQI4sc_50_60","Basketball_bounce,Speech","Cello,Violin_fiddle","Basketball_bounce,Speech",,,
0,3,"F7bijbB4Zv0_0_10,GTvP18pz_Kg_16_26,84e71BdlfoQ_490_500","Cat,Speech,Dog",Chicken_rooster,Violin_fiddle,,,
0,3,"1nZod02cqLc_30_40,F1E1SnEVHuw_30_40,BZ5PTJA7P7k_30_40",Chicken_rooster,"Speech,Dog","Motorcycle,Speech",,,
0,3,"4GfRuU0co_s_30_40,KOlxp6C2Cio_220_230,BcUrwkum-nQ_110_120",Accordion,"Chicken_rooster,Speech",Fire_alarm,,,
0,3,"-6TmgHPt5hs_30_40,F8lzw6m7e9c_250_260,MlwyG9vtcs8_100_110",Car,Helicopter,"Motorcycle,Speech",,,
0,3,"OWL5dpQI4sc_50_60,FLa7YUz8h4o_210_220,2LuMSNO8OAs_120_130","Basketball_bounce,Speech",Cello,"Singing,Acoustic_guitar",,,
0,3,"1U2e0lMOUyQ_440_450,5Ab8RMuneLk_100_110,2fUap5D3Zv8_40_50",Car,Cheering,"Speech,Vacuum_cleaner",,,
0,3,"1pJrv7RT3dw_30_40,6DHY9inNrjQ_0_10,7eAIvG3uFjo_10_20",Baby_cry_infant_cry,Cheering,Chainsaw,,,
0,3,"AOr9tl1wXII_210_220,1SLoHyVlcVA_30_40,5SCs_1C6sTc_210_220","Singing,Speech","Speech,Car",Blender,,,
0,3,"3SeRE7eyFrE_200_210,G2L6RhDYfxU_30_40,GTeMzdJBP9A_30_40",Cheering,Violin_fiddle,Chainsaw,,,
0,3,"B3xGdXZDRyc_30_40,0a7XLlnSWno_30_40,30lcuDKGe2I_20_30","Speech,Dog",Car,Acoustic_guitar,,,
0,3,"KxJed8yPeb4_380_390,L6BG6gi0tIU_50_60,DWZryhd23Q8_80_90","Singing,Speech","Singing,Speech","Singing,Speech",,,
0,3,"68m-mYuaeOw_10_20,Jmm6rY7ljS4_20_30,Havc0BV1V-s_200_210",Accordion,"Speech,Dog",Chainsaw,,,
0,3,"NViDZx0UH7w_370_380,L-rYEYxWXe0_0_10,JhuDss8rp1w_150_160","Speech,Dog",Chicken_rooster,"Speech,Dog",,,
0,3,"0IOmkKK_2hg_190_200,Byy7F7vM2eU_10_20,0R8wFVjUMmY_30_40","Motorcycle,Car",Fire_alarm,Frying_(food),,,
0,3,"Awd2KYfhAoA_30_40,MF2hxT9su7A_560_570,2yU_rjQjjo4_410_420","Speech,Baby_cry_infant_cry","Speech,Fire_alarm",Blender,,,
0,3,"9etfZFnb55Y_50_60,2YnnMsBWNYM_30_40,1GA-pRH3sBw_10_20","Singing,Acoustic_guitar","Speech,Car",Chicken_rooster,,,
1,3,"MI2PvzpPTqE_160_170,2yU_rjQjjo4_410_420,MYd3K5RrR_M_210_220",Blender,Blender,Blender,,,
1,3,"4JD6fh1fnXQ_30_40,L46MlIkMOt0_110_120,6UIK42qpb24_30_40","Cello,Violin_fiddle",Cello,"Cello,Violin_fiddle",,,
1,3,"4UIvxb4Yr2U_0_10,0_wopBSgNhc_30_40,96kVkUbtaCo_10_20","Basketball_bounce,Speech","Speech,Accordion","Banjo,Speech",,,
1,3,"4Tbf5iAaJTQ_90_100,KMArivPZv5E_50_60,1gr1HRSb47E_100_110",Basketball_bounce,"Basketball_bounce,Speech","Basketball_bounce,Speech",,,
1,3,"5VRQeBUWq6Y_50_60,EIcxm8yFO5w_40_50,JZq60-sNsEY_290_300",Blender,"Blender,Speech",Blender,,,
1,3,"P7s5aI83XsU_30_40,JoDYiMYQwdI_110_120,JEIJ3Sn_0WU_380_390",Basketball_bounce,"Basketball_bounce,Speech","Basketball_bounce,Speech",,,
1,3,"HzhQpibCagw_30_40,0_Jhvi8PQR8_20_30,1JuTfBhMy0k_30_40","Speech,Frying_(food)","Speech,Vacuum_cleaner","Speech,Car",,,
1,3,"GUSqE3a1P3I_100_110,0QJmqfEmK48_30_40,AA6GYNHPW04_70_80","Basketball_bounce,Speech","Speech,Car","Speech,Baby_laughter",,,
1,3,"P9k35MVE8bM_30_40,LbO26G1aV5E_30_40,Eh68KaRtRiM_400_410","Violin_fiddle,Speech","Lawn_mower,Speech","Singing,Speech",,,
1,3,"4iZFevliiMo_360_370,3A5zDM5a3e0_30_40,0BYLFnzWlmE_110_120","Cheering,Speech","Cheering,Speech",Cheering,,,
1,3,"K1JT6mAhsZE_40_50,EagInoXCvIo_70_80,1lnzHrX3gKc_10_20","Singing,Speech","Singing,Speech",Singing,,,
1,3,"4dGCEiG7ElQ_30_40,02Fov8Y7NcQ_120_130,C5XsPaCLlyw_160_170",Cheering,"Singing,Cheering,Speech","Singing,Cheering,Speech",,,
1,3,"CPylXv1E6Ro_30_40,DeOpExPojaY_60_70,FoTQKH2t1-4_220_230","Violin_fiddle,Speech","Cheering,Speech","Motorcycle,Speech",,,
1,3,"IGrDp7tjFe8_180_190,MeIWNw0FpIw_0_10,Bs-SvGtZfVg_30_40","Singing,Speech","Speech,Dog","Violin_fiddle,Speech",,,
1,3,"4QunyreAYM4_170_180,36rZHqqpNxs_30_40,2EGV_WRCJg4_70_80",Cheering,"Cheering,Speech",Cheering,,,
1,3,"1gyeUE6hQ5A_50_60,O4qXbtvxSNI_270_280,Ef2lRjzOEpc_50_60","Banjo,Speech","Cheering,Speech","Speech,Dog",,,
1,3,"OtQ4aSlIDlE_0_10,CxZ6zLbeLt8_30_40,NJGQDfryU1A_70_80","Lawn_mower,Speech","Lawn_mower,Speech","Chainsaw,Lawn_mower,Speech",,,
1,3,"OcIRYhaBpRs_0_10,BXmugBgPWcA_30_40,KMfVPYC5ODs_20_30","Basketball_bounce,Speech","Speech,Dog","Basketball_bounce,Speech",,,
1,3,"3-bFoUKTvA4_160_170,BeE4xUdmocM_70_80,LHaoOBHXaXE_29_39",Violin_fiddle,"Cello,Violin_fiddle","Violin_fiddle,Speech",,,
1,3,"FWkmeFg6HzU_30_40,Ic_evEnh5AI_170_180,DqxWWOHVLX4_30_40","Cello,Violin_fiddle","Singing,Cello,Violin_fiddle","Cello,Violin_fiddle",,,
1,3,"MJYgDS3_ppw_30_40,AoNydW_rDPI_220_230,2DHo1HUuQMY_70_80","Violin_fiddle,Speech","Cello,Violin_fiddle","Cello,Violin_fiddle",,,
1,3,"Isu39Omgvyc_10_20,HZmMVSpi16E_450_460,8sMGzjcs6Hg_20_30",Basketball_bounce,Basketball_bounce,Basketball_bounce,,,
1,3,"JHkf3U2m59Y_2_12,Gl70DwG-qWU_30_40,3ijkT9Ci4vI_30_40",Baby_cry_infant_cry,"Speech,Baby_cry_infant_cry",Baby_cry_infant_cry,,,
1,3,"OHoP5kCr7Sg_50_60,OebalMmRKM4_30_40,LGmE5zS-q-A_10_20","Helicopter,Speech",Helicopter,"Helicopter,Speech",,,
1,3,"O9DnU1SbMX4_290_300,IR5pnkY51s8_140_150,EHljpLoV7xo_520_530","Singing,Speech","Singing,Speech","Singing,Speech",,,
1,3,"LV0KmUQwN00_30_40,6n7EkfNw-QE_0_10,MWinzgYhyUM_20_30","Violin_fiddle,Speech",Violin_fiddle,"Violin_fiddle,Speech",,,
1,3,"Bamqdt_l3Cc_40_50,Az-x5ZMis20_30_40,ILx1MmjGL1Q_250_260","Speech,Dog","Acoustic_guitar,Speech","Singing,Speech",,,
1,3,"B4N6A8P3RyI_310_320,LQM86xc8wsE_230_240,O_U_Ddfk30g_90_100","Acoustic_guitar,Speech","Basketball_bounce,Speech","Cheering,Speech",,,
